SampleID,Dataset,DiseaseState,Acetanaerobacterium,Acidaminococcus,Actinomyces,Akkermansia,Alistipes,Allisonella,Anaerofilum,Anaerosporobacter,Anaerostipes,Anaerotruncus,Anaerovorax,Bacteroides,Barnesiella,Bifidobacterium,Blautia,Butyricicoccus,Butyricimonas,Catenibacterium,Clostridium_III,Clostridium_IV,Clostridium_XI,Clostridium_XVIII,Clostridium_XlVa,Clostridium_XlVb,Clostridium_sensu_stricto,Collinsella,Coprobacillus,Coprococcus,Desulfovibrio,Dialister,Dorea,Eggerthella,Enterobacter,Erysipelotrichaceae_incertae_sedis,Escherichia/Shigella,Eubacterium,Faecalibacterium,Flavonifractor,Gemmiger,Gordonibacter,Haemophilus,Hespellia,Holdemania,Howardella,Lachnobacterium,Lachnospira,Lachnospiracea_incertae_sedis,Lactobacillus,Lactococcus,Megasphaera,Methanobrevibacter,Mogibacterium,Odoribacter,Oscillibacter,Parabacteroides,Paraprevotella,Parasutterella,Phascolarctobacterium,Porphyromonas,Prevotella,Pseudoflavonifractor,Roseburia,Ruminococcus,Ruminococcus2,Sporobacter,Streptococcus,Subdoligranulum,Sutterella,Turicibacter,Veillonella,Victivallis
ERR560749,ob_goodrich,OB,132,206,0,726,1107,0,2,23,62,0,12,3824,410,197,2614,0,38,2,12,392,534,8,300,12,437,7,0,595,0,0,672,0,191,182,58,8,792,14,464,0,0,15,2,0,2,0,400,32,0,0,333,0,20,166,838,0,2,523,2,3,10,1757,598,358,92,70,133,0,147,0,1
ERR560751,ob_goodrich,OB,3,0,0,2166,269,0,0,24,117,0,6,753,88,457,99,0,31,170,0,191,72,0,59,2,53,0,0,119,0,0,50,0,1225,26,2999,9,22,10,7,0,1,5,0,0,0,0,165,0,0,0,113,4,14,554,83,0,0,44,0,1,1,65,82,36,4,0,164,0,5,0,13
ERR560752,ob_goodrich,OW,1,0,0,1,113,0,0,0,890,0,0,631,9,17,4918,0,0,28,0,332,337,293,325,17,742,0,17,547,9,114,1080,0,0,90,1,48,25,9,365,1,0,106,0,168,16,0,280,4,3,2,1,3,21,841,17,0,0,0,0,0,0,1765,141,1621,0,1,341,0,0,10,0
ERR560753,ob_goodrich,OW,0,0,0,107,1728,0,2,73,558,0,0,3403,55,3,2369,0,0,6,0,256,92,11,1324,23,42,0,0,556,0,164,270,0,0,3,0,6,710,9,712,0,0,15,0,0,3,0,1226,10,2,0,0,0,75,141,549,0,0,0,0,1,2,947,523,900,115,5,82,0,1,2,0
ERR560754,ob_goodrich,H,13,36,1,1565,682,2,1,22,43,0,7,6490,1959,209,123,0,197,9,0,99,387,6,3293,0,541,43,4,57,0,27,15,1,2,51,1655,12,53,81,129,2,0,0,0,0,0,0,46,0,3,0,1032,3,154,351,1382,0,0,0,3,9,4,93,11,335,25,1,2335,0,101,1,0
ERR560755,ob_goodrich,H,0,0,1,13527,14,0,0,2,17240,0,0,811,2,93,9172,0,0,0,0,21,23,750,831,1379,0,33,0,2,0,1,247,0,0,76,874,0,229,77,0,0,0,0,29,0,0,0,116,4,0,0,2,0,0,47,30,166,2,82,0,1,0,223,573,188,0,292,134,9,0,0,0
ERR560756,ob_goodrich,OB,19,0,1,522,10109,10,0,10,794,0,16,12463,1484,361,3623,0,75,16,0,685,27,26,543,221,51,0,1,1052,107,892,288,0,0,2,0,33,3882,59,669,2,1,35,5,0,2,0,1356,43,0,0,0,0,36,195,4602,0,161,0,0,5,17,3132,992,85,185,87,114,0,0,64,0
ERR560757,ob_goodrich,H,37,0,2,146,347,0,0,0,274,0,0,3207,0,260,8837,0,0,27,0,8,93,28,559,12,8,0,5,376,2,1,1765,0,0,735,1337,1,80,7,26,0,0,0,0,0,0,0,1697,0,0,0,1,0,0,10,2,0,0,0,0,2,0,39,1,453,4,14,21,0,0,159,1
ERR560758,ob_goodrich,OB,31,0,1,11,2134,0,1,16,59,0,0,7068,968,60,919,0,20,7,9,333,14,5,1228,7,62,30,0,964,15,105,593,0,11662,14,83,1,7895,11,253,16,0,11,4,22,0,0,337,0,0,0,1,0,108,315,359,0,128,248,0,0,6,350,975,408,158,2,102,0,2,3,0
ERR560759,ob_goodrich,H,2,0,0,12,74,9,0,2,11,0,0,1708,346,8,731,0,13,2,0,98,534,3,400,18,2457,3,0,1016,0,0,101,0,3,349,0,0,1538,2,181,0,22,71,0,0,0,0,740,0,0,0,23,12,5,96,78,0,1,23,0,1,1,2223,619,157,59,0,40,0,48,7,0
ERR560760,ob_goodrich,H,5,0,1,242,363,0,2,11,113,0,0,2906,53,8,1544,0,0,6,1,184,1558,42,811,6,1839,0,0,1287,126,120,547,0,0,128,5,1,553,6,444,0,16,78,0,0,1,0,591,0,0,0,355,2,6,236,487,92,0,30,0,1497,3,2299,1186,420,67,1,81,0,51,86,0
ERR560761,ob_goodrich,H,0,598,3,2,240,77,4,2,675,0,0,3685,23,878,2506,0,2,5579,0,139,8,2,201,66,64,147,0,155,0,1,1068,0,0,4,48,3,1850,64,1187,0,0,35,11,0,0,0,159,7,1,4502,1,0,4,149,206,1,4,37,0,1387,29,4115,0,203,0,128,88,0,0,152,0
ERR560762,ob_goodrich,OW,3,23,0,1,1033,0,2,0,153,0,0,1969,93,19,658,0,1,0,0,139,866,0,352,7,336,0,3,477,0,197,652,0,0,17,39,2,245,4,61,0,2,7,1,0,0,0,233,0,0,0,30,0,57,226,484,86,0,73,0,1005,5,725,214,174,101,0,113,1,13,15,16
ERR560763,ob_goodrich,H,3,102,11,9100,530,0,0,0,1187,0,8,4303,130,2811,9434,0,29,1,0,699,299,331,111,142,3,0,2,1,16,7,1656,3,0,67,1,7,480,113,1,14,0,30,15,0,1,0,449,0,2,0,0,1,15,373,639,0,7,3,4,0,58,82,13,8,7,183,365,0,2,1,0
ERR560764,ob_goodrich,H,5,0,2,7245,801,0,0,0,471,0,6,759,0,0,2447,0,0,8,0,57,212,142,237,12,43,0,0,38,0,4235,535,0,0,31,1,721,174,64,0,3,0,19,5,0,0,0,618,0,0,0,0,16,25,79,0,0,0,0,0,2,46,1257,2182,188,11,4,73,5,0,1,0
ERR560765,ob_goodrich,OW,11,0,1,322,582,0,1,8,1540,0,16,2688,430,2,3448,0,0,17,0,214,731,72,54,8,346,2,0,523,0,0,554,0,0,7,2,3,771,10,1011,8,0,34,6,0,2,0,309,0,0,0,0,0,57,100,0,0,1,17,0,0,10,2019,86,690,20,172,38,0,41,0,0
ERR560766,ob_goodrich,OB,13,2,0,491,1008,0,7,25,504,0,0,839,119,11,1341,0,7,7,5,283,90,16,309,71,87,0,0,1102,5,246,861,18,0,6,0,8,737,6,1147,8,1,34,0,0,18,0,268,0,1,0,0,2,5,1652,133,0,7,5,1,2,1,1779,516,879,31,37,272,0,0,2,0
ERR560767,ob_goodrich,OW,12,43,0,45,4802,2,7,13,28,0,8,3509,814,10,407,0,25,3,0,899,710,0,2296,17,475,0,0,442,16,1,156,0,0,238,361,0,2602,28,31,30,20,5,2,0,1,0,653,0,0,0,31,9,182,236,1062,0,35,0,1,0,15,614,337,73,219,8,7,0,13,3,212
ERR560768,ob_goodrich,OW,12,0,0,0,910,3,4,14,122,0,0,2239,1769,6,420,0,70,7,1,42,377,8,629,3,583,1,0,710,243,123,147,0,0,26,8,0,1083,9,1232,0,19,4,0,0,1,0,878,0,0,0,0,0,97,129,0,0,2,0,0,0,1,1265,1349,217,86,1,25,0,2,19,0
ERR560769,ob_goodrich,H,7,506,3,656,976,0,2,4,735,0,12,5687,42,247,2214,0,4,25,2,80,21,60,239,26,1,0,1,83,0,0,532,0,0,36,0,50,644,52,0,18,0,27,15,0,0,0,128,13,0,0,0,0,2,118,353,0,0,271,2,1,16,100,180,159,13,100,188,0,0,0,0
ERR560770,ob_goodrich,H,0,0,0,230,434,0,27,1,300,0,0,1027,137,172,1063,0,8,14,0,58,271,17,21,3,504,0,0,139,1,1,161,0,0,336,82,16,302,7,224,0,0,13,0,0,0,0,563,0,9,0,1659,0,11,11,44,0,0,0,0,217,0,565,51,35,1,1,409,0,45,0,0
ERR560771,ob_goodrich,H,17,0,6,435,393,0,3,4,578,0,12,2324,77,201,1189,0,0,60,13,357,193,95,268,161,70,0,0,504,423,7,1285,0,0,62,968,52,412,213,1,14,1,41,8,0,0,0,723,2,5,0,3,2,11,273,942,0,15,135,23,38,17,653,356,1266,71,71,765,0,0,0,0
ERR560772,ob_goodrich,H,3,0,0,1195,1066,0,2,0,131,0,26,16755,1045,189,645,0,3,16,75,110,83,3,245,15,210,59,0,381,0,1606,290,0,0,125,770,8,1645,74,382,4,3,4,2,0,1,0,236,0,0,0,0,2,16,409,534,0,0,0,17,152,10,326,117,1931,259,5,44,3,11,22,1
ERR560774,ob_goodrich,OB,1,0,0,43,1269,0,6,4,189,0,1,5979,194,41,2814,0,5,3,14,213,1938,4,142,0,379,0,0,1492,0,733,656,0,0,21,0,2,951,12,290,0,6,1,2,0,0,0,669,0,0,0,0,0,17,120,189,1,0,9,0,4,11,2321,611,265,445,0,31,0,69,55,0
ERR560775,ob_goodrich,H,1,0,0,13,705,0,1,3,233,0,2,3563,154,148,1674,0,5,12,0,31,17,3,313,108,1,2,0,120,81,117,338,0,0,7,0,35,622,7,255,0,0,10,0,0,0,0,297,0,0,0,0,3,8,19,1335,0,0,0,0,0,3,611,190,96,0,3,17,0,0,0,0
ERR560777,ob_goodrich,OW,0,0,2,16,467,0,0,0,1470,0,7,4216,0,0,3504,0,0,0,0,20,130,302,1051,62,0,0,0,59,0,389,54,0,0,63,0,9,343,101,626,0,0,26,0,0,0,0,623,0,0,0,0,0,0,47,1,0,0,0,0,0,2,1303,1,183,0,0,8,0,0,38,0
ERR560778,ob_goodrich,OW,0,4541,6,0,4483,0,0,0,510,0,0,16833,160,316,1729,0,0,0,0,83,83,115,660,301,55,0,0,4,0,116,307,0,0,33,57,0,944,67,0,0,87,0,0,0,0,0,508,0,4,2,0,0,0,61,2,0,0,0,0,4,4,789,44,164,0,259,7,0,0,198,0
ERR560779,ob_goodrich,OB,11,1,1,238,53,0,0,0,264,0,3,67,16,8,3284,0,1,70,0,821,83,9,46,49,8,2,4,136,3,144,1429,0,0,1601,0,8,212,14,801,8,0,20,0,0,4,0,163,0,7,0,1,0,2,20,12,0,0,0,0,62,0,463,226,987,0,2,77,0,1,1,0
ERR560780,ob_goodrich,OB,0,0,3,7,166,0,0,17,1254,0,0,3949,605,1551,6987,0,1,34,0,40,84,16,157,196,150,65,0,877,0,577,1876,0,0,4,1,0,2019,11,2808,7,0,57,2,0,0,0,478,0,0,0,1,0,30,42,203,0,0,0,0,0,1,2207,0,599,1,6,35,0,0,1,0
ERR560781,ob_goodrich,H,72,98,1,793,2433,0,8,5,523,0,19,16451,400,191,1279,0,67,14,8,558,150,12,1105,113,66,0,57,864,21,14,220,0,0,17,2074,40,5563,105,1229,0,9,4,10,0,32,0,1486,0,2,0,328,23,123,220,3115,1547,90,0,3,125,39,1035,3170,1202,307,43,54,4,9,3,24
ERR560782,ob_goodrich,OW,11,0,1,1034,2216,0,6,23,309,0,7,13906,249,299,641,3,9,9,0,253,33,6,274,76,38,5,0,2224,0,41,188,0,0,32,7,1,4829,9,102,2,8,8,0,29,0,0,735,1,4,0,112,2,118,132,1725,0,52,152,0,0,7,2080,960,87,151,6,34,0,1,6,7
ERR560783,ob_goodrich,H,0,18,0,32,219,0,2,0,601,0,0,4716,87,102,10688,0,1,74,0,35,230,34,226,65,26,0,0,28,0,0,1316,0,0,1572,13,8,92,15,358,1,0,86,0,25,0,0,301,2,1,1,0,0,10,76,235,0,0,55,0,43,0,277,27,293,44,1,105,0,2,3,1
ERR560784,ob_goodrich,H,1,2,0,116,1533,0,3,1,121,0,0,5770,146,5,484,0,12,3,1,56,180,5,353,5,61,0,0,733,1,0,153,0,0,29,0,7,1110,4,217,1,0,4,0,0,0,0,69,0,0,0,16,1,40,85,610,0,0,16,0,2,11,634,946,112,42,0,15,0,7,0,1
ERR560785,ob_goodrich,H,0,0,5,123,857,0,3,6,1860,0,18,1478,345,1001,6315,11,3,39,3,120,655,148,51,12,1214,28,0,307,39,41,1600,0,0,2348,66,29,2793,4,2920,20,12,13,1,0,6,0,302,0,0,0,1,2,31,41,114,0,0,0,3,5,3,1887,592,960,60,31,323,0,7,1,0
ERR560786,ob_goodrich,OW,0,0,1,2688,1030,0,2,0,118,0,10,1744,112,41,495,0,1,5,26,33,256,12,147,171,98,0,0,335,1,2107,184,0,0,4,0,8,1176,29,14,3,0,8,2,11,0,0,227,0,0,0,196,0,7,235,224,0,3,0,0,2,1,2104,288,167,269,0,39,0,0,1,0
ERR560787,ob_goodrich,OW,3,1,0,38,464,0,4,5,660,0,0,330,80,23,636,0,1,5,0,376,478,2,187,3,190,0,0,2145,57,0,279,0,0,15,8,6,107,7,879,1,0,30,2,0,2,0,675,0,1,0,3296,6,0,215,122,24,0,0,0,0,10,546,59,452,357,0,90,0,21,0,0
ERR560789,ob_goodrich,OW,0,0,0,0,3081,0,0,1,122,0,1,10058,714,4,1006,0,9,9,0,558,109,37,602,9,24,0,0,116,374,2,165,0,0,13,0,2,1057,49,309,1,0,11,2,6,0,0,116,0,0,0,0,3,38,214,1751,0,0,48,2,3,50,1766,361,142,49,1,113,0,0,0,0
ERR560790,ob_goodrich,H,11,0,0,1183,1916,0,0,7,172,0,0,6246,151,37,1380,0,6,2,0,217,1704,0,251,0,1374,0,0,436,0,4125,487,0,0,53,0,4,567,9,83,3,66,22,1,0,3,0,378,1,1,0,0,0,10,644,248,0,0,0,1,1,8,1295,40,173,475,1,137,0,58,99,0
ERR560791,ob_goodrich,OB,5,4,5,1380,883,0,2,14,679,0,0,1126,55,1777,1273,0,4,9,53,214,2137,3,120,8,1348,1,2,547,0,300,538,0,0,67,41,51,2268,10,334,27,62,10,2,0,3,0,145,80,0,0,0,1,9,40,580,1,8,0,9,4,31,783,207,343,61,113,475,0,222,17,1
ERR560792,ob_goodrich,H,3,0,0,965,407,0,1,3,227,0,0,4207,25,0,2092,0,13,28,0,124,97,14,527,53,141,0,0,706,0,134,139,0,76,4,7,2,1011,11,196,0,5,11,3,0,0,1,1695,0,0,0,0,0,6,107,533,553,0,0,0,0,8,1226,470,659,25,3,53,0,11,9,1
ERR560794,ob_goodrich,H,3,0,0,110,4753,0,3,0,540,0,19,6784,3266,173,3786,0,37,13,9,353,8,12,382,60,0,0,0,349,208,0,259,0,0,6,0,0,1311,7,77,1,2,19,4,0,0,0,777,0,0,0,53,0,28,56,3832,0,3,267,0,498,2,1448,85,360,202,0,94,0,0,0,0
ERR560795,ob_goodrich,H,8,0,10,1,822,0,0,67,210,0,4,6635,374,1210,1790,0,21,0,0,598,2129,79,1317,2,1206,327,9,525,0,1204,685,0,0,44,5,6,2109,19,257,15,0,29,0,0,3,0,544,3,38,0,0,5,21,60,236,0,0,0,0,0,6,827,1025,325,29,17,158,0,170,2,0
ERR560796,ob_goodrich,OB,54,0,1,1370,1210,0,0,5,409,0,28,977,132,482,549,0,0,7,0,145,174,1,30,82,76,15,0,1297,0,184,126,0,951,84,0,1,1072,33,1256,0,0,0,5,0,0,0,131,0,0,0,0,0,37,1164,411,0,1,26,0,0,13,459,994,158,221,0,82,0,3,0,56
ERR560797,ob_goodrich,OW,49,2,0,502,18,0,1,2,0,0,0,110,3,7,25,0,4,4,1,365,1,0,52,0,11,2,0,30,10,94,5,0,0,8,13,1,266,31,65,0,0,1,0,0,0,0,37,0,0,0,11,33,0,389,1,46,0,1,0,12,33,15,3513,229,507,0,36,0,0,1,0
ERR560798,ob_goodrich,OB,0,1,9,29,43,0,0,0,452,0,0,759,89,689,13205,0,17,42,0,2,191,16,46,163,389,0,0,298,1,2,784,0,0,4,146,1,704,0,616,1,50,119,1,0,0,0,191,0,0,0,1,0,15,7,1,0,0,1,0,0,0,2041,813,313,1,27,11,0,551,3,0
ERR560799,ob_goodrich,H,10,0,0,567,2785,0,3,17,2202,0,1,1154,256,74,518,0,6,35,1,423,506,36,153,2,349,0,5,400,32,56,668,0,1,228,95,87,92,20,251,13,0,29,1,0,7,0,137,7,0,0,848,2,30,257,433,141,0,19,0,1,3,613,31,271,182,2,313,0,113,0,0
ERR560800,ob_goodrich,H,2,7,0,0,1019,0,0,27,634,0,1,1982,249,32,489,0,29,3,0,130,13,0,78,18,317,3,0,226,56,0,92,0,0,435,0,0,380,4,35,0,1,26,0,0,1,0,355,0,0,0,118,4,16,1095,927,127,0,0,0,459,19,40,222,78,253,0,47,0,0,0,7
ERR560801,ob_goodrich,H,1,0,0,164,2079,0,6,62,172,0,0,2589,260,5,609,1,15,3,0,3835,735,2,415,12,139,0,0,1885,0,224,356,0,0,44,15,2,881,5,867,1,10,9,0,0,9,0,1671,0,0,0,31,24,5,808,98,0,0,0,0,1,7,1063,213,327,173,1,96,0,11,24,0
ERR560802,ob_goodrich,OB,0,0,0,59,98,0,2,4,2,0,0,287,10,7,9242,0,2,0,0,307,0,328,656,56,2,0,12,633,1,1,243,0,0,260,1,44,3,12,1453,0,0,99,0,0,0,0,849,2,0,1,72,0,1,28,54,6,0,5,0,1,4,1586,300,141,0,0,53,0,0,3,0
ERR560803,ob_goodrich,H,0,0,0,0,130,0,0,0,187,0,0,2679,0,0,1361,0,0,0,0,77,85,4,220,0,98,0,0,93,0,59,183,0,0,19,0,14,2,11,86,0,0,7,0,0,0,0,145,0,0,0,0,0,9,16,0,0,0,0,0,4,2,2321,6,194,43,0,23,0,65,0,0
ERR560804,ob_goodrich,OW,0,0,0,1,169,0,0,0,734,0,0,2175,0,23,1608,0,3,23,0,19,83,3,133,16,7,0,0,250,0,353,278,1,0,13,3,5,1769,34,729,1,5,6,0,0,0,0,116,0,0,0,1,0,9,68,130,0,0,0,1,1,1,1020,299,153,39,0,30,0,2,5,0
ERR560806,ob_goodrich,H,29,0,0,12748,52,0,3,8,56,0,33,234,16,54,276,1,3,0,7,300,244,0,222,47,474,0,0,191,0,0,91,0,1,254,8,42,686,75,34,0,0,9,0,0,13,0,157,0,0,0,1916,30,0,498,14,12,0,213,0,2,12,102,42,46,43,0,48,0,58,1,0
ERR560807,ob_goodrich,OB,4,0,9,472,291,0,1,3,136,1,0,9977,299,2113,943,27,24,13,0,396,1610,2,329,9,1166,78,0,611,117,83,951,0,0,814,3491,31,557,13,59,10,1,21,3,0,1,0,115,184,0,0,2761,11,20,170,404,0,10,93,7,6,23,161,158,313,42,152,550,0,115,2,0
ERR560808,ob_goodrich,OW,4,2,0,148,1473,0,3,60,885,0,0,7841,87,16,1362,0,8,40,46,102,68,44,1022,7,31,0,1,435,1,0,237,0,1,319,3,6,520,59,693,0,0,22,2,41,5,0,529,0,0,0,2,3,23,421,22,0,0,0,0,3,9,1322,1631,773,62,4,38,0,14,0,0
ERR560809,ob_goodrich,OW,7,0,0,498,2257,0,3,12,148,0,15,13755,767,103,875,0,294,4,0,468,324,0,602,5,92,0,0,910,65,144,293,0,0,477,68,0,1492,4,129,0,111,9,1,0,5,0,208,0,0,0,22,4,108,216,5680,1471,45,0,0,11926,3,2583,872,204,215,89,28,0,3,40,1
ERR560810,ob_goodrich,OB,3,0,9,1,689,0,0,4,145,0,12,1752,187,748,3309,1,0,89,0,55,1175,88,114,5,278,126,0,165,0,34,1357,1,1,15,3815,2,2235,5,638,6,0,9,10,0,0,0,779,1,0,0,0,5,13,18,15,0,6,7,0,1,7,1031,1045,346,14,10,58,0,20,4,0
ERR560811,ob_goodrich,H,0,0,0,43,546,0,14,1,634,0,0,1116,38,106,2094,0,0,0,0,1603,62,111,333,41,28,1,0,47,0,0,457,0,0,1,1,199,8,135,1038,3,0,0,2,0,0,0,282,0,0,0,352,0,8,221,12,0,0,11,1,0,13,97,34,3930,175,0,480,0,2,0,0
ERR560812,ob_goodrich,OB,66,0,0,15681,639,0,0,4,170,0,11,1840,151,959,337,0,0,5,5,1150,107,6,610,2,107,6,0,200,0,29,43,0,0,62,497,0,197,27,53,0,0,7,0,24,1,0,399,0,0,0,1973,5,17,689,73,0,12,112,2,397,8,824,27,246,74,3,175,0,0,0,2
ERR560813,ob_goodrich,OB,10,63,0,0,400,0,2,12,226,0,0,7549,355,34,935,0,44,1,0,35,126,3,653,47,154,6,0,557,0,1,159,0,0,30,3,1,2730,5,213,0,18,16,5,7,0,0,1566,0,0,0,0,0,50,232,844,0,79,0,0,1,3,2070,654,191,35,48,889,0,0,18,2
ERR560814,ob_goodrich,H,4,122,0,260,62,13,3,6,11,0,14,379,18,59,214,0,4,825,0,79,119,1,186,7,221,0,0,777,167,895,319,0,0,304,58,29,748,32,239,0,0,5,0,0,12,0,113,7,0,114,0,0,1,343,104,58,0,2,0,1400,26,64,40,154,112,0,186,0,1,0,0
ERR560815,ob_goodrich,H,4,0,0,668,802,0,3,5,567,0,0,2602,28,85,424,0,6,1,12,655,259,0,214,9,312,0,0,552,0,128,173,0,0,0,62,0,274,21,115,0,1,8,0,0,1,0,258,0,0,0,141,31,7,481,714,1,0,34,0,19,7,69,32,484,739,0,69,0,2,1,41
ERR560816,ob_goodrich,OB,0,0,0,9,105,0,0,10,403,0,0,8441,1,3,2204,0,0,6,0,54,116,10,437,18,27,0,20,94,0,4,277,0,0,18,17,5,12,266,405,0,0,16,0,0,0,0,226,24,0,0,0,1,18,172,1463,0,3,37,0,2,2,487,238,423,2,0,119,0,2,0,0
ERR560817,ob_goodrich,OW,2,32,1,422,3245,0,0,43,70,0,1,2872,119,6,382,0,85,4,21,919,9,0,151,45,191,0,0,7559,156,0,89,0,0,327,6,1,2209,6,136,0,19,8,1,0,0,0,86,18,0,0,40,22,131,233,410,102,4,0,0,0,6,480,252,80,103,2,7,4,0,6,0
ERR560818,ob_goodrich,OB,14,0,0,1989,2141,0,4,21,95,0,4,3003,55,58,825,0,71,1,0,178,517,1,520,8,271,0,6,548,1,853,335,0,0,68,16,4,2435,21,304,0,18,8,2,7,32,0,662,2,0,0,67,7,106,715,206,1,2,35,0,131,19,1907,1549,365,569,85,78,2,27,24,3
ERR560819,ob_goodrich,H,0,40,0,70,1312,0,0,8,75,0,0,4652,101,12,211,0,22,1,0,42,70,2,48,3,17,0,0,169,10,52,83,0,0,1,0,4,78,5,109,0,0,0,0,0,0,0,125,0,2,0,14,1,25,271,569,74,0,0,0,546,0,150,1768,54,841,0,8,0,1,2,9
ERR560820,ob_goodrich,OW,3,0,0,2,967,0,1,2,219,0,0,1442,58,29,420,0,14,16,0,106,292,3,268,1,276,2,0,166,94,106,235,0,0,225,0,0,423,14,347,0,2,3,2,0,0,0,349,0,0,0,86,18,19,76,1170,20,0,22,0,2,12,14,158,81,220,0,117,0,7,1,9
ERR560823,ob_goodrich,H,7,44,0,3701,628,0,2,1,179,0,1,769,137,171,253,0,12,23,3,406,20,57,191,38,80,1,0,133,738,1,228,0,0,32,39,4,242,31,12,11,0,3,0,0,1,0,514,0,0,0,683,177,0,882,327,102,0,0,2,69,9,50,45,87,786,0,63,0,2,0,4
ERR560824,ob_goodrich,H,1,75,3,469,1301,0,4,1,106,0,1,12335,399,251,1019,0,6,7,0,308,697,156,362,27,1035,0,0,233,0,2,388,0,1,46,7,2,1828,125,710,1,49,22,21,1,0,0,1917,1,0,18,0,4,15,187,304,9,22,87,0,0,7,3114,257,477,223,18,33,0,88,13,0
ERR560825,ob_goodrich,H,0,0,0,1,126,0,1,0,1731,0,0,9796,12,30,4373,0,3,0,0,14,12,23,267,0,230,0,0,202,0,3291,558,0,1,23,1,0,249,31,0,0,362,24,0,0,0,0,392,2,0,0,0,1,5,17,1,0,0,0,0,0,1,2207,0,603,0,10,114,0,162,122,0
ERR560826,ob_goodrich,OB,1,0,11,2,211,0,0,72,1152,0,11,993,1,1786,2748,0,0,173,0,60,92,74,74,159,61,0,0,417,0,1,967,0,0,4,0,1,2374,8,1464,25,0,59,3,0,0,0,552,0,0,0,0,0,7,10,1,0,7,8,0,5,1,2348,1234,1096,0,41,155,0,27,2,0
ERR560827,ob_goodrich,OW,2,16,42,334,1343,0,1,4,393,0,19,1694,163,607,2024,0,6,0,7,212,2044,21,221,1,411,26,0,498,54,0,460,0,38,0,30,1,1789,10,113,1,9,11,2,33,0,0,156,2,0,0,1879,336,6,50,424,65,1,1,2,44,4,3317,81,243,394,6,114,0,91,19,0
ERR560828,ob_goodrich,OW,0,0,0,3492,142,0,1,52,124,0,0,438,16,0,2021,0,0,15,11,157,749,60,198,10,777,0,2,941,0,1,756,0,0,390,1,3,145,43,89,0,1,46,0,0,4,0,694,0,0,0,0,0,4,270,49,0,0,0,1,1,11,1905,201,854,106,0,423,0,70,15,0
ERR560829,ob_goodrich,OW,8,0,1,633,395,0,1,30,304,0,0,1322,31,4,1274,0,4,72,2,228,155,33,550,11,625,0,1,508,2,613,407,0,12,293,5,0,95,10,176,0,2,27,0,0,2,0,1114,0,0,0,22,8,5,138,349,163,0,4,16,4090,3,897,140,571,198,0,82,0,35,1,1
ERR560830,ob_goodrich,H,4,3,5,459,387,0,1,124,165,0,0,16045,270,44,149,0,7,17,0,846,164,3,50,5,3468,39,0,126,202,2,163,0,0,78,1662,0,83,19,20,0,1,12,2,1,0,0,1576,0,0,0,1795,13,4,233,2249,0,22,0,5,162,17,196,773,192,53,0,108,1,67,0,7
ERR560831,ob_goodrich,OW,18,0,5,1,2488,7,3,0,1499,0,3,6776,549,1462,1853,1,104,211,0,214,341,4,154,25,510,60,0,505,0,938,844,0,30,307,63,8,744,5,579,0,145,16,0,0,0,0,689,410,1,0,798,0,79,58,1077,0,3,0,2,80,1,740,1174,1097,1,514,84,3,0,17,0
ERR560832,ob_goodrich,OW,1,0,0,1835,512,0,1,4,565,0,6,3393,0,36,989,0,0,12,119,1568,969,90,133,1,1210,0,22,257,27,634,478,1,0,1,9,19,1802,17,417,2,1,21,2,27,10,0,138,0,0,0,0,0,8,53,506,0,0,1,0,0,5,201,106,220,31,1,209,0,269,1,0
ERR560834,ob_goodrich,OB,3,3,7,164,114,6,0,0,139,0,7,643,0,225,1569,2,0,650,5,359,145,34,53,1,19,133,1,596,0,0,334,0,0,98,16,3,1054,6,385,3,179,15,0,2,1,0,209,0,0,106,140,0,3,98,1,0,0,0,0,0,0,5672,393,280,21,252,42,0,174,6,0
ERR560835,ob_goodrich,H,0,0,1,335,481,0,2,3,2978,0,4,721,5,279,504,0,3,1,1,234,159,0,50,8,208,2,0,197,0,909,122,0,0,19,35,2,511,8,724,1,0,3,0,4,0,0,490,0,0,0,13,1,5,27,299,0,0,1,0,0,4,629,227,94,18,1,22,0,7,11,0
ERR560836,ob_goodrich,H,25,0,0,2,5634,0,5,3,438,0,4,7654,1060,5808,188,0,46,1706,3,519,301,108,69,0,102,288,0,253,57,0,353,0,0,89,44,134,582,64,32,1,1,40,2,0,0,0,378,0,0,0,0,5,63,369,683,1,2,82,0,4,10,468,58,37,65,14,344,3,6,0,0
ERR560837,ob_goodrich,OB,1,0,2,0,114,0,0,3,1227,0,1,5359,0,7,4382,0,0,25,0,99,15,71,889,70,640,1,1,468,1,2,550,0,0,1,1,0,1475,180,1434,0,0,14,0,0,0,0,509,13,0,0,1,0,13,101,88,3,0,177,2,1,2,3363,11,915,1,9,662,0,1,8,0
ERR560839,ob_goodrich,OW,32,0,0,506,457,0,19,2,610,0,2,3763,0,43,1859,0,0,3,0,122,95,19,188,22,167,0,6,149,0,0,189,0,0,1,38,117,189,111,48,0,0,4,2,0,0,0,96,0,0,0,0,7,11,117,701,0,0,157,0,0,46,219,213,72,5,3,417,0,0,2,0
